"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Relative.Humidity","Solar.Zenith.Angle","Date","Time","Data_source","Station","Latitude","Longitude"
-11,145,48,592,48,592,145,58.91,80.63,2015-01-08,2015-01-08 08:30:00,"PSM","DWWK",40.16,-75.73
-10,305,75,770,75,770,305,54.01,72.62,2015-01-08,2015-01-08 09:30:00,"PSM","DWWK",40.16,-75.73
-9,427,98,828,98,828,427,49.66,66.56,2015-01-08,2015-01-08 10:30:00,"PSM","DWWK",40.16,-75.73
-8,498,103,873,103,873,498,46.56,63.06,2015-01-08,2015-01-08 11:30:00,"PSM","DWWK",40.16,-75.73
-8,509,100,886,100,886,509,47.86,62.56,2015-01-08,2015-01-08 12:30:00,"PSM","DWWK",40.16,-75.73
-7,457,90,871,90,871,457,45.8,65.12,2015-01-08,2015-01-08 13:30:00,"PSM","DWWK",40.16,-75.73
-7,293,71,661,78,806,348,47.2,70.41,2015-01-08,2015-01-08 14:30:00,"PSM","DWWK",40.16,-75.73
-8,132,73,284,57,663,196,52.4,77.85,2015-01-08,2015-01-08 15:30:00,"PSM","DWWK",40.16,-75.73
-9,38,21,301,21,301,38,57.52,86.86,2015-01-08,2015-01-08 16:30:00,"PSM","DWWK",40.16,-75.73
-10,0,0,0,0,0,0,66.44,96.98,2015-01-08,2015-01-08 17:30:00,"PSM","DWWK",40.16,-75.73
-10,0,0,0,0,0,0,67.8,107.81,2015-01-08,2015-01-08 18:30:00,"PSM","DWWK",40.16,-75.73
-10,0,0,0,0,0,0,69.19,119.08,2015-01-08,2015-01-08 19:30:00,"PSM","DWWK",40.16,-75.73
-10,0,0,0,0,0,0,70.91,130.52,2015-01-08,2015-01-08 20:30:00,"PSM","DWWK",40.16,-75.73
-9,0,0,0,0,0,0,68.01,141.79,2015-01-08,2015-01-08 21:30:00,"PSM","DWWK",40.16,-75.73
-9,0,0,0,0,0,0,69.84,152.24,2015-01-08,2015-01-08 22:30:00,"PSM","DWWK",40.16,-75.73
-8,0,0,0,0,0,0,66.8,160.09,2015-01-08,2015-01-08 23:30:00,"PSM","DWWK",40.16,-75.73
-8,0,0,0,0,0,0,65.28,161.47,2015-01-09,2015-01-09 00:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,68.94,155.23,2015-01-09,2015-01-09 01:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,71.73,145.34,2015-01-09,2015-01-09 02:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,67.82,134.24,2015-01-09,2015-01-09 03:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,69.83,122.8,2015-01-09,2015-01-09 04:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,69.9,111.44,2015-01-09,2015-01-09 05:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,74.39,100.42,2015-01-09,2015-01-09 06:30:00,"PSM","DWWK",40.16,-75.73
-5,0,0,0,0,0,0,72.85,90.02,2015-01-09,2015-01-09 07:30:00,"PSM","DWWK",40.16,-75.73
-4,40,40,0,52,520,137,71.59,80.58,2015-01-09,2015-01-09 08:30:00,"PSM","DWWK",40.16,-75.73
-3,170,121,160,80,719,295,69.88,72.55,2015-01-09,2015-01-09 09:30:00,"PSM","DWWK",40.16,-75.73
-1,423,95,820,95,820,423,61.5,66.47,2015-01-09,2015-01-09 10:30:00,"PSM","DWWK",40.16,-75.73
0,497,107,857,107,857,497,55.89,62.94,2015-01-09,2015-01-09 11:30:00,"PSM","DWWK",40.16,-75.73
0,510,108,867,108,867,510,54.29,62.41,2015-01-09,2015-01-09 12:30:00,"PSM","DWWK",40.16,-75.73
0,261,184,182,100,848,460,53.46,64.96,2015-01-09,2015-01-09 13:30:00,"PSM","DWWK",40.16,-75.73
0,250,115,398,84,793,352,52.23,70.24,2015-01-09,2015-01-09 14:30:00,"PSM","DWWK",40.16,-75.73
-2,203,58,682,58,682,203,54.96,77.68,2015-01-09,2015-01-09 15:30:00,"PSM","DWWK",40.16,-75.73
-3,42,22,355,22,355,42,61.18,86.7,2015-01-09,2015-01-09 16:30:00,"PSM","DWWK",40.16,-75.73
-4,0,0,0,0,0,0,62.61,96.81,2015-01-09,2015-01-09 17:30:00,"PSM","DWWK",40.16,-75.73
-5,0,0,0,0,0,0,64.4,107.65,2015-01-09,2015-01-09 18:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,67.22,118.92,2015-01-09,2015-01-09 19:30:00,"PSM","DWWK",40.16,-75.73
-6,0,0,0,0,0,0,63.22,130.37,2015-01-09,2015-01-09 20:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,65.1,141.63,2015-01-09,2015-01-09 21:30:00,"PSM","DWWK",40.16,-75.73
-7,0,0,0,0,0,0,62.88,152.07,2015-01-09,2015-01-09 22:30:00,"PSM","DWWK",40.16,-75.73
-8,0,0,0,0,0,0,66.52,159.93,2015-01-09,2015-01-09 23:30:00,"PSM","DWWK",40.16,-75.73
-8,0,0,0,0,0,0,64.71,161.35,2015-01-10,2015-01-10 00:30:00,"PSM","DWWK",40.16,-75.73
-8,0,0,0,0,0,0,61.38,155.18,2015-01-10,2015-01-10 01:30:00,"PSM","DWWK",40.16,-75.73
