"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Solar.Zenith.Angle","Date","Time"
-5,0,0,0,0,0,0,160.66,2015-01-16,2015-01-16 00:30:00
-5,0,0,0,0,0,0,154.75,2015-01-16,2015-01-16 01:30:00
-5,0,0,0,0,0,0,145.02,2015-01-16,2015-01-16 02:30:00
-5,0,0,0,0,0,0,133.96,2015-01-16,2015-01-16 03:30:00
-5,0,0,0,0,0,0,122.49,2015-01-16,2015-01-16 04:30:00
-5,0,0,0,0,0,0,111.06,2015-01-16,2015-01-16 05:30:00
-5,0,0,0,0,0,0,99.94,2015-01-16,2015-01-16 06:30:00
-4,0,0,0,0,0,0,89.4,2015-01-16,2015-01-16 07:30:00
-1,145,46,561,46,561,145,79.81,2015-01-16,2015-01-16 08:30:00
0,299,67,736,67,736,299,71.59,2015-01-16,2015-01-16 09:30:00
1,321,150,407,75,832,423,65.31,2015-01-16,2015-01-16 10:30:00
2,494,82,865,82,865,494,61.61,2015-01-16,2015-01-16 11:30:00
2,393,175,447,94,841,502,60.97,2015-01-16,2015-01-16 12:30:00
2,435,130,683,130,683,435,63.48,2015-01-16,2015-01-16 13:30:00
1,340,106,646,106,646,340,68.8,2015-01-16,2015-01-16 14:30:00
0,119,93,113,71,568,205,76.32,2015-01-16,2015-01-16 15:30:00
0,31,28,31,31,283,53,85.42,2015-01-16,2015-01-16 16:30:00
0,0,0,0,0,0,0,95.62,2015-01-16,2015-01-16 17:30:00
-1,0,0,0,0,0,0,106.54,2015-01-16,2015-01-16 18:30:00
-2,0,0,0,0,0,0,117.88,2015-01-16,2015-01-16 19:30:00
-3,0,0,0,0,0,0,129.36,2015-01-16,2015-01-16 20:30:00
-5,0,0,0,0,0,0,140.63,2015-01-16,2015-01-16 21:30:00
-6,0,0,0,0,0,0,151.04,2015-01-16,2015-01-16 22:30:00
-7,0,0,0,0,0,0,158.87,2015-01-16,2015-01-16 23:30:00
-8,0,0,0,0,0,0,160.49,2015-01-17,2015-01-17 00:30:00
-9,0,0,0,0,0,0,154.64,2015-01-17,2015-01-17 01:30:00
-10,0,0,0,0,0,0,144.96,2015-01-17,2015-01-17 02:30:00
-10,0,0,0,0,0,0,133.91,2015-01-17,2015-01-17 03:30:00
-11,0,0,0,0,0,0,122.45,2015-01-17,2015-01-17 04:30:00
-11,0,0,0,0,0,0,111.01,2015-01-17,2015-01-17 05:30:00
-11,0,0,0,0,0,0,99.88,2015-01-17,2015-01-17 06:30:00
-9,0,0,0,0,0,0,89.33,2015-01-17,2015-01-17 07:30:00
-7,157,40,656,40,656,157,79.71,2015-01-17,2015-01-17 08:30:00
-5,314,56,813,56,813,314,71.46,2015-01-17,2015-01-17 09:30:00
-3,432,73,855,73,855,432,65.16,2015-01-17,2015-01-17 10:30:00
-1,502,77,890,77,890,502,61.43,2015-01-17,2015-01-17 11:30:00
-1,513,77,892,77,892,513,60.77,2015-01-17,2015-01-17 12:30:00
-1,466,70,881,70,881,466,63.27,2015-01-17,2015-01-17 13:30:00
-1,362,64,818,64,818,362,68.59,2015-01-17,2015-01-17 14:30:00
-2,217,51,693,51,693,217,76.11,2015-01-17,2015-01-17 15:30:00
-4,58,26,386,26,386,58,85.23,2015-01-17,2015-01-17 16:30:00
-4,0,0,0,0,0,0,95.44,2015-01-17,2015-01-17 17:30:00
-4,0,0,0,0,0,0,106.36,2015-01-17,2015-01-17 18:30:00
-4,0,0,0,0,0,0,117.7,2015-01-17,2015-01-17 19:30:00
-5,0,0,0,0,0,0,129.18,2015-01-17,2015-01-17 20:30:00
-5,0,0,0,0,0,0,140.45,2015-01-17,2015-01-17 21:30:00
-5,0,0,0,0,0,0,150.84,2015-01-17,2015-01-17 22:30:00
-5,0,0,0,0,0,0,158.66,2015-01-17,2015-01-17 23:30:00
-5,0,0,0,0,0,0,160.3,2015-01-18,2015-01-18 00:30:00
-4,0,0,0,0,0,0,154.53,2015-01-18,2015-01-18 01:30:00
-3,0,0,0,0,0,0,144.88,2015-01-18,2015-01-18 02:30:00
-3,0,0,0,0,0,0,133.85,2015-01-18,2015-01-18 03:30:00
-2,0,0,0,0,0,0,122.39,2015-01-18,2015-01-18 04:30:00
-1,0,0,0,0,0,0,110.95,2015-01-18,2015-01-18 05:30:00
0,0,0,0,0,0,0,99.81,2015-01-18,2015-01-18 06:30:00
0,0,0,0,0,0,0,89.24,2015-01-18,2015-01-18 07:30:00
0,8,8,0,57,436,136,79.61,2015-01-18,2015-01-18 08:30:00
1,51,51,0,69,687,289,71.33,2015-01-18,2015-01-18 09:30:00
2,66,66,0,75,792,410,65,2015-01-18,2015-01-18 10:30:00
2,81,81,0,74,846,482,61.24,2015-01-18,2015-01-18 11:30:00
1,85,85,0,71,867,497,60.56,2015-01-18,2015-01-18 12:30:00
1,38,38,0,73,836,452,63.06,2015-01-18,2015-01-18 13:30:00
0,31,31,0,68,777,355,68.38,2015-01-18,2015-01-18 14:30:00
0,65,65,0,58,633,213,75.91,2015-01-18,2015-01-18 15:30:00
0,17,17,0,30,304,57,85.03,2015-01-18,2015-01-18 16:30:00
0,0,0,0,0,0,0,95.25,2015-01-18,2015-01-18 17:30:00
0,0,0,0,0,0,0,106.18,2015-01-18,2015-01-18 18:30:00
0,0,0,0,0,0,0,117.52,2015-01-18,2015-01-18 19:30:00
0,0,0,0,0,0,0,129,2015-01-18,2015-01-18 20:30:00
0,0,0,0,0,0,0,140.27,2015-01-18,2015-01-18 21:30:00
0,0,0,0,0,0,0,150.64,2015-01-18,2015-01-18 22:30:00
0,0,0,0,0,0,0,158.44,2015-01-18,2015-01-18 23:30:00
0,0,0,0,0,0,0,160.12,2015-01-19,2015-01-19 00:30:00
0,0,0,0,0,0,0,154.41,2015-01-19,2015-01-19 01:30:00
-1,0,0,0,0,0,0,144.8,2015-01-19,2015-01-19 02:30:00
-1,0,0,0,0,0,0,133.79,2015-01-19,2015-01-19 03:30:00
-1,0,0,0,0,0,0,122.34,2015-01-19,2015-01-19 04:30:00
-1,0,0,0,0,0,0,110.89,2015-01-19,2015-01-19 05:30:00
-1,0,0,0,0,0,0,99.73,2015-01-19,2015-01-19 06:30:00
0,0,0,0,0,0,0,89.15,2015-01-19,2015-01-19 07:30:00
0,55,55,0,47,576,152,79.49,2015-01-19,2015-01-19 08:30:00
2,312,63,773,63,773,312,71.19,2015-01-19,2015-01-19 09:30:00
3,431,79,829,79,829,431,64.83,2015-01-19,2015-01-19 10:30:00
3,501,88,854,88,854,501,61.05,2015-01-19,2015-01-19 11:30:00
4,168,166,4,92,851,513,60.35,2015-01-19,2015-01-19 12:30:00
3,126,126,0,92,817,465,62.84,2015-01-19,2015-01-19 13:30:00
3,69,69,0,89,731,361,68.16,2015-01-19,2015-01-19 14:30:00
2,84,84,0,64,632,220,75.7,2015-01-19,2015-01-19 15:30:00
0,23,23,0,31,339,62,84.83,2015-01-19,2015-01-19 16:30:00
0,0,0,0,0,0,0,95.06,2015-01-19,2015-01-19 17:30:00
0,0,0,0,0,0,0,105.99,2015-01-19,2015-01-19 18:30:00
0,0,0,0,0,0,0,117.34,2015-01-19,2015-01-19 19:30:00
-1,0,0,0,0,0,0,128.82,2015-01-19,2015-01-19 20:30:00
-1,0,0,0,0,0,0,140.08,2015-01-19,2015-01-19 21:30:00
-1,0,0,0,0,0,0,150.44,2015-01-19,2015-01-19 22:30:00
-1,0,0,0,0,0,0,158.22,2015-01-19,2015-01-19 23:30:00
-1,0,0,0,0,0,0,159.92,2015-01-20,2015-01-20 00:30:00
-2,0,0,0,0,0,0,154.28,2015-01-20,2015-01-20 01:30:00
-2,0,0,0,0,0,0,144.71,2015-01-20,2015-01-20 02:30:00
-3,0,0,0,0,0,0,133.72,2015-01-20,2015-01-20 03:30:00
-2,0,0,0,0,0,0,122.27,2015-01-20,2015-01-20 04:30:00
-2,0,0,0,0,0,0,110.82,2015-01-20,2015-01-20 05:30:00
-1,0,0,0,0,0,0,99.66,2015-01-20,2015-01-20 06:30:00
0,0,0,0,0,0,0,89.06,2015-01-20,2015-01-20 07:30:00
0,45,45,0,52,514,147,79.38,2015-01-20,2015-01-20 08:30:00
2,158,133,78,75,690,300,71.05,2015-01-20,2015-01-20 09:30:00
3,345,142,474,83,792,422,64.66,2015-01-20,2015-01-20 10:30:00
4,270,217,107,93,818,491,60.85,2015-01-20,2015-01-20 11:30:00
4,309,225,168,99,810,502,60.13,2015-01-20,2015-01-20 12:30:00
4,291,203,191,93,791,457,62.61,2015-01-20,2015-01-20 13:30:00
3,100,100,0,87,712,355,67.94,2015-01-20,2015-01-20 14:30:00
1,67,67,0,69,580,214,75.48,2015-01-20,2015-01-20 15:30:00
0,19,19,0,33,302,61,84.63,2015-01-20,2015-01-20 16:30:00
0,0,0,0,0,0,0,94.86,2015-01-20,2015-01-20 17:30:00
0,0,0,0,0,0,0,105.81,2015-01-20,2015-01-20 18:30:00
-1,0,0,0,0,0,0,117.16,2015-01-20,2015-01-20 19:30:00
-2,0,0,0,0,0,0,128.64,2015-01-20,2015-01-20 20:30:00
-2,0,0,0,0,0,0,139.89,2015-01-20,2015-01-20 21:30:00
-2,0,0,0,0,0,0,150.23,2015-01-20,2015-01-20 22:30:00
-3,0,0,0,0,0,0,157.99,2015-01-20,2015-01-20 23:30:00
-3,0,0,0,0,0,0,159.72,2015-01-21,2015-01-21 00:30:00
-3,0,0,0,0,0,0,154.14,2015-01-21,2015-01-21 01:30:00
-3,0,0,0,0,0,0,144.62,2015-01-21,2015-01-21 02:30:00
-4,0,0,0,0,0,0,133.64,2015-01-21,2015-01-21 03:30:00
-4,0,0,0,0,0,0,122.2,2015-01-21,2015-01-21 04:30:00
-5,0,0,0,0,0,0,110.74,2015-01-21,2015-01-21 05:30:00
-4,0,0,0,0,0,0,99.57,2015-01-21,2015-01-21 06:30:00
-4,7,7,0,10,61,12,88.96,2015-01-21,2015-01-21 07:30:00
-3,96,69,143,64,485,154,79.25,2015-01-21,2015-01-21 08:30:00
-2,245,106,425,93,679,315,70.9,2015-01-21,2015-01-21 09:30:00
0,224,191,78,110,772,443,64.48,2015-01-21,2015-01-21 10:30:00
0,295,221,150,134,777,515,60.64,2015-01-21,2015-01-21 11:30:00
0,374,206,336,160,723,523,59.91,2015-01-21,2015-01-21 12:30:00
0,175,169,13,163,665,472,62.38,2015-01-21,2015-01-21 13:30:00
0,70,70,0,152,559,364,67.71,2015-01-21,2015-01-21 14:30:00
-1,174,85,348,118,381,215,75.27,2015-01-21,2015-01-21 15:30:00
-2,44,40,47,45,103,55,84.42,2015-01-21,2015-01-21 16:30:00
-2,0,0,0,0,0,0,94.67,2015-01-21,2015-01-21 17:30:00
-2,0,0,0,0,0,0,105.62,2015-01-21,2015-01-21 18:30:00
-2,0,0,0,0,0,0,116.98,2015-01-21,2015-01-21 19:30:00
-3,0,0,0,0,0,0,128.46,2015-01-21,2015-01-21 20:30:00
-3,0,0,0,0,0,0,139.7,2015-01-21,2015-01-21 21:30:00
-3,0,0,0,0,0,0,150.03,2015-01-21,2015-01-21 22:30:00
-3,0,0,0,0,0,0,157.76,2015-01-21,2015-01-21 23:30:00
-3,0,0,0,0,0,0,159.5,2015-01-22,2015-01-22 00:30:00
-3,0,0,0,0,0,0,153.99,2015-01-22,2015-01-22 01:30:00
-3,0,0,0,0,0,0,144.52,2015-01-22,2015-01-22 02:30:00
-4,0,0,0,0,0,0,133.56,2015-01-22,2015-01-22 03:30:00
-4,0,0,0,0,0,0,122.12,2015-01-22,2015-01-22 04:30:00
-4,0,0,0,0,0,0,110.66,2015-01-22,2015-01-22 05:30:00
-4,0,0,0,0,0,0,99.48,2015-01-22,2015-01-22 06:30:00
-3,9,9,24,9,24,9,88.85,2015-01-22,2015-01-22 07:30:00
-1,71,68,17,83,349,149,79.12,2015-01-22,2015-01-22 08:30:00
0,118,117,2,127,556,310,70.74,2015-01-22,2015-01-22 09:30:00
1,171,164,15,125,743,447,64.29,2015-01-22,2015-01-22 10:30:00
2,290,232,119,133,793,524,60.43,2015-01-22,2015-01-22 11:30:00
3,298,239,118,138,793,539,59.68,2015-01-22,2015-01-22 12:30:00
3,346,186,342,135,757,489,62.15,2015-01-22,2015-01-22 13:30:00
2,166,152,37,125,670,381,67.48,2015-01-22,2015-01-22 14:30:00
1,79,79,0,92,541,232,75.04,2015-01-22,2015-01-22 15:30:00
0,38,36,19,42,270,69,84.21,2015-01-22,2015-01-22 16:30:00
0,0,0,0,0,0,0,94.47,2015-01-22,2015-01-22 17:30:00
0,0,0,0,0,0,0,105.43,2015-01-22,2015-01-22 18:30:00
-1,0,0,0,0,0,0,116.79,2015-01-22,2015-01-22 19:30:00
-1,0,0,0,0,0,0,128.27,2015-01-22,2015-01-22 20:30:00
-1,0,0,0,0,0,0,139.51,2015-01-22,2015-01-22 21:30:00
-2,0,0,0,0,0,0,149.81,2015-01-22,2015-01-22 22:30:00
-3,0,0,0,0,0,0,157.52,2015-01-22,2015-01-22 23:30:00
-3,0,0,0,0,0,0,159.29,2015-01-23,2015-01-23 00:30:00
-3,0,0,0,0,0,0,153.84,2015-01-23,2015-01-23 01:30:00
-4,0,0,0,0,0,0,144.41,2015-01-23,2015-01-23 02:30:00
-4,0,0,0,0,0,0,133.47,2015-01-23,2015-01-23 03:30:00
-5,0,0,0,0,0,0,122.04,2015-01-23,2015-01-23 04:30:00
-5,0,0,0,0,0,0,110.58,2015-01-23,2015-01-23 05:30:00
-5,0,0,0,0,0,0,99.38,2015-01-23,2015-01-23 06:30:00
-4,8,8,0,11,171,15,88.73,2015-01-23,2015-01-23 07:30:00
-1,168,47,631,47,631,168,78.98,2015-01-23,2015-01-23 08:30:00
0,257,102,468,64,804,331,70.58,2015-01-23,2015-01-23 09:30:00
1,364,135,522,76,870,456,64.1,2015-01-23,2015-01-23 10:30:00
2,402,180,445,82,899,528,60.21,2015-01-23,2015-01-23 11:30:00
3,451,139,613,84,895,540,59.44,2015-01-23,2015-01-23 12:30:00
3,373,172,427,82,866,490,61.91,2015-01-23,2015-01-23 13:30:00
2,229,164,166,75,797,384,67.24,2015-01-23,2015-01-23 14:30:00
1,55,55,0,62,658,234,74.82,2015-01-23,2015-01-23 15:30:00
0,36,35,3,33,372,72,84,2015-01-23,2015-01-23 16:30:00
0,0,0,0,0,0,0,94.27,2015-01-23,2015-01-23 17:30:00
0,0,0,0,0,0,0,105.24,2015-01-23,2015-01-23 18:30:00
0,0,0,0,0,0,0,116.61,2015-01-23,2015-01-23 19:30:00
0,0,0,0,0,0,0,128.08,2015-01-23,2015-01-23 20:30:00
0,0,0,0,0,0,0,139.31,2015-01-23,2015-01-23 21:30:00
0,0,0,0,0,0,0,149.6,2015-01-23,2015-01-23 22:30:00
0,0,0,0,0,0,0,157.28,2015-01-23,2015-01-23 23:30:00
-1,0,0,0,0,0,0,159.06,2015-01-24,2015-01-24 00:30:00
0,0,0,0,0,0,0,153.68,2015-01-24,2015-01-24 01:30:00
0,0,0,0,0,0,0,144.29,2015-01-24,2015-01-24 02:30:00
0,0,0,0,0,0,0,133.38,2015-01-24,2015-01-24 03:30:00
0,0,0,0,0,0,0,121.95,2015-01-24,2015-01-24 04:30:00
0,0,0,0,0,0,0,110.48,2015-01-24,2015-01-24 05:30:00
0,0,0,0,0,0,0,99.27,2015-01-24,2015-01-24 06:30:00
0,5,5,0,12,55,13,88.61,2015-01-24,2015-01-24 07:30:00
0,87,73,72,72,414,152,78.84,2015-01-24,2015-01-24 08:30:00
0,115,115,0,108,601,310,70.41,2015-01-24,2015-01-24 09:30:00
0,248,194,122,128,701,437,63.9,2015-01-24,2015-01-24 10:30:00
0,123,123,0,138,750,513,59.99,2015-01-24,2015-01-24 11:30:00
0,133,133,0,145,747,528,59.2,2015-01-24,2015-01-24 12:30:00
0,149,149,0,142,715,482,61.66,2015-01-24,2015-01-24 13:30:00
0,240,166,189,127,643,379,67.01,2015-01-24,2015-01-24 14:30:00
0,157,103,205,89,552,236,74.6,2015-01-24,2015-01-24 15:30:00
0,11,11,0,39,347,77,83.79,2015-01-24,2015-01-24 16:30:00
0,0,0,0,0,0,0,94.07,2015-01-24,2015-01-24 17:30:00
0,0,0,0,0,0,0,105.05,2015-01-24,2015-01-24 18:30:00
-1,0,0,0,0,0,0,116.42,2015-01-24,2015-01-24 19:30:00
-1,0,0,0,0,0,0,127.9,2015-01-24,2015-01-24 20:30:00
-2,0,0,0,0,0,0,139.11,2015-01-24,2015-01-24 21:30:00
-2,0,0,0,0,0,0,149.38,2015-01-24,2015-01-24 22:30:00
-2,0,0,0,0,0,0,157.04,2015-01-24,2015-01-24 23:30:00
-2,0,0,0,0,0,0,158.83,2015-01-25,2015-01-25 00:30:00
-2,0,0,0,0,0,0,153.51,2015-01-25,2015-01-25 01:30:00
-3,0,0,0,0,0,0,144.17,2015-01-25,2015-01-25 02:30:00
-3,0,0,0,0,0,0,133.27,2015-01-25,2015-01-25 03:30:00
-2,0,0,0,0,0,0,121.85,2015-01-25,2015-01-25 04:30:00
-1,0,0,0,0,0,0,110.38,2015-01-25,2015-01-25 05:30:00
-1,0,0,0,0,0,0,99.16,2015-01-25,2015-01-25 06:30:00
0,8,8,0,13,103,15,88.48,2015-01-25,2015-01-25 07:30:00
0,58,58,0,58,518,159,78.69,2015-01-25,2015-01-25 08:30:00
1,108,108,0,80,699,317,70.23,2015-01-25,2015-01-25 09:30:00
2,269,195,167,87,806,444,63.7,2015-01-25,2015-01-25 10:30:00
2,305,229,151,94,834,514,59.76,2015-01-25,2015-01-25 11:30:00
3,411,198,413,97,831,526,58.95,2015-01-25,2015-01-25 12:30:00
2,349,198,315,97,796,478,61.41,2015-01-25,2015-01-25 13:30:00
2,204,168,91,89,731,378,66.76,2015-01-25,2015-01-25 14:30:00
1,84,84,0,73,595,234,74.37,2015-01-25,2015-01-25 15:30:00
0,25,25,0,41,301,75,83.57,2015-01-25,2015-01-25 16:30:00
0,0,0,0,0,0,0,93.87,2015-01-25,2015-01-25 17:30:00
0,0,0,0,0,0,0,104.85,2015-01-25,2015-01-25 18:30:00
0,0,0,0,0,0,0,116.23,2015-01-25,2015-01-25 19:30:00
0,0,0,0,0,0,0,127.71,2015-01-25,2015-01-25 20:30:00
0,0,0,0,0,0,0,138.91,2015-01-25,2015-01-25 21:30:00
-1,0,0,0,0,0,0,149.16,2015-01-25,2015-01-25 22:30:00
-1,0,0,0,0,0,0,156.79,2015-01-25,2015-01-25 23:30:00
-1,0,0,0,0,0,0,158.59,2015-01-26,2015-01-26 00:30:00
-2,0,0,0,0,0,0,153.33,2015-01-26,2015-01-26 01:30:00
-2,0,0,0,0,0,0,144.04,2015-01-26,2015-01-26 02:30:00
-3,0,0,0,0,0,0,133.16,2015-01-26,2015-01-26 03:30:00
-4,0,0,0,0,0,0,121.75,2015-01-26,2015-01-26 04:30:00
-4,0,0,0,0,0,0,110.28,2015-01-26,2015-01-26 05:30:00
-5,0,0,0,0,0,0,99.05,2015-01-26,2015-01-26 06:30:00
-4,0,0,0,14,42,15,88.35,2015-01-26,2015-01-26 07:30:00
-4,35,35,0,84,375,159,78.54,2015-01-26,2015-01-26 08:30:00
-3,130,125,13,125,575,321,70.05,2015-01-26,2015-01-26 09:30:00
-3,167,162,12,153,664,450,63.48,2015-01-26,2015-01-26 10:30:00
-3,103,103,0,166,712,527,59.52,2015-01-26,2015-01-26 11:30:00
-3,103,103,0,158,745,545,58.7,2015-01-26,2015-01-26 12:30:00
-3,185,178,15,149,721,497,61.15,2015-01-26,2015-01-26 13:30:00
-3,47,47,0,129,662,393,66.52,2015-01-26,2015-01-26 14:30:00
-4,38,38,0,95,548,245,74.13,2015-01-26,2015-01-26 15:30:00
-5,32,32,0,48,276,80,83.36,2015-01-26,2015-01-26 16:30:00
-6,0,0,0,0,0,0,93.66,2015-01-26,2015-01-26 17:30:00
-5,0,0,0,0,0,0,104.66,2015-01-26,2015-01-26 18:30:00
-5,0,0,0,0,0,0,116.04,2015-01-26,2015-01-26 19:30:00
-5,0,0,0,0,0,0,127.51,2015-01-26,2015-01-26 20:30:00
-5,0,0,0,0,0,0,138.71,2015-01-26,2015-01-26 21:30:00
-5,0,0,0,0,0,0,148.93,2015-01-26,2015-01-26 22:30:00
-5,0,0,0,0,0,0,156.54,2015-01-26,2015-01-26 23:30:00
-5,0,0,0,0,0,0,158.35,2015-01-27,2015-01-27 00:30:00
-5,0,0,0,0,0,0,153.15,2015-01-27,2015-01-27 01:30:00
-5,0,0,0,0,0,0,143.9,2015-01-27,2015-01-27 02:30:00
-5,0,0,0,0,0,0,133.05,2015-01-27,2015-01-27 03:30:00
-5,0,0,0,0,0,0,121.64,2015-01-27,2015-01-27 04:30:00
-5,0,0,0,0,0,0,110.16,2015-01-27,2015-01-27 05:30:00
-5,0,0,0,0,0,0,98.92,2015-01-27,2015-01-27 06:30:00
-4,5,5,0,15,127,19,88.21,2015-01-27,2015-01-27 07:30:00
-4,51,51,0,63,547,173,78.37,2015-01-27,2015-01-27 08:30:00
-3,147,135,36,90,725,340,69.86,2015-01-27,2015-01-27 09:30:00
-3,324,182,315,104,820,473,63.27,2015-01-27,2015-01-27 10:30:00
-2,383,212,335,110,866,553,59.27,2015-01-27,2015-01-27 11:30:00
-1,570,110,879,110,879,570,58.44,2015-01-27,2015-01-27 12:30:00
-1,391,178,438,103,864,524,60.9,2015-01-27,2015-01-27 13:30:00
-1,331,122,519,89,816,418,66.27,2015-01-27,2015-01-27 14:30:00
-2,265,70,703,70,703,265,73.9,2015-01-27,2015-01-27 15:30:00
-2,64,44,167,39,444,92,83.14,2015-01-27,2015-01-27 16:30:00
-3,0,0,0,0,0,0,93.46,2015-01-27,2015-01-27 17:30:00
-4,0,0,0,0,0,0,104.46,2015-01-27,2015-01-27 18:30:00
-5,0,0,0,0,0,0,115.85,2015-01-27,2015-01-27 19:30:00
-6,0,0,0,0,0,0,127.32,2015-01-27,2015-01-27 20:30:00
-7,0,0,0,0,0,0,138.51,2015-01-27,2015-01-27 21:30:00
-8,0,0,0,0,0,0,148.71,2015-01-27,2015-01-27 22:30:00
-9,0,0,0,0,0,0,156.28,2015-01-27,2015-01-27 23:30:00
-10,0,0,0,0,0,0,158.1,2015-01-28,2015-01-28 00:30:00
-10,0,0,0,0,0,0,152.96,2015-01-28,2015-01-28 01:30:00
-10,0,0,0,0,0,0,143.75,2015-01-28,2015-01-28 02:30:00
-11,0,0,0,0,0,0,132.93,2015-01-28,2015-01-28 03:30:00
-11,0,0,0,0,0,0,121.53,2015-01-28,2015-01-28 04:30:00
-11,0,0,0,0,0,0,110.04,2015-01-28,2015-01-28 05:30:00
-11,0,0,0,0,0,0,98.8,2015-01-28,2015-01-28 06:30:00
-10,25,14,343,14,343,25,88.07,2015-01-28,2015-01-28 07:30:00
-8,197,44,750,44,750,197,78.21,2015-01-28,2015-01-28 08:30:00
-6,371,61,892,61,892,371,69.66,2015-01-28,2015-01-28 09:30:00
-4,506,75,952,75,952,506,63.04,2015-01-28,2015-01-28 10:30:00
-2,585,80,982,80,982,585,59.02,2015-01-28,2015-01-28 11:30:00
-1,601,80,987,80,987,601,58.18,2015-01-28,2015-01-28 12:30:00
-1,553,81,961,81,961,553,60.63,2015-01-28,2015-01-28 13:30:00
-1,444,72,917,72,917,444,66.01,2015-01-28,2015-01-28 14:30:00
-2,288,57,821,57,821,288,73.66,2015-01-28,2015-01-28 15:30:00
-4,106,33,594,33,594,106,82.92,2015-01-28,2015-01-28 16:30:00
-6,0,0,0,0,0,0,93.25,2015-01-28,2015-01-28 17:30:00
-7,0,0,0,0,0,0,104.27,2015-01-28,2015-01-28 18:30:00
-8,0,0,0,0,0,0,115.66,2015-01-28,2015-01-28 19:30:00
-9,0,0,0,0,0,0,127.13,2015-01-28,2015-01-28 20:30:00
-9,0,0,0,0,0,0,138.3,2015-01-28,2015-01-28 21:30:00
-10,0,0,0,0,0,0,148.48,2015-01-28,2015-01-28 22:30:00
-11,0,0,0,0,0,0,156.02,2015-01-28,2015-01-28 23:30:00
-11,0,0,0,0,0,0,157.84,2015-01-29,2015-01-29 00:30:00
-12,0,0,0,0,0,0,152.76,2015-01-29,2015-01-29 01:30:00
-12,0,0,0,0,0,0,143.6,2015-01-29,2015-01-29 02:30:00
-12,0,0,0,0,0,0,132.8,2015-01-29,2015-01-29 03:30:00
-13,0,0,0,0,0,0,121.4,2015-01-29,2015-01-29 04:30:00
-13,0,0,0,0,0,0,109.92,2015-01-29,2015-01-29 05:30:00
-12,0,0,0,0,0,0,98.66,2015-01-29,2015-01-29 06:30:00
-10,25,15,264,15,264,25,87.91,2015-01-29,2015-01-29 07:30:00
-7,106,79,130,54,654,190,78.03,2015-01-29,2015-01-29 08:30:00
-4,262,118,408,79,799,359,69.46,2015-01-29,2015-01-29 09:30:00
-2,374,152,487,107,828,486,62.81,2015-01-29,2015-01-29 10:30:00
-2,383,218,318,117,859,562,58.77,2015-01-29,2015-01-29 11:30:00
-1,320,243,144,123,855,577,57.91,2015-01-29,2015-01-29 12:30:00
-1,226,204,43,133,793,525,60.36,2015-01-29,2015-01-29 13:30:00
-1,169,158,25,112,748,419,65.76,2015-01-29,2015-01-29 14:30:00
-1,119,109,35,87,625,265,73.42,2015-01-29,2015-01-29 15:30:00
-2,14,14,0,50,335,92,82.69,2015-01-29,2015-01-29 16:30:00
-2,0,0,0,0,0,0,93.04,2015-01-29,2015-01-29 17:30:00
-2,0,0,0,0,0,0,104.07,2015-01-29,2015-01-29 18:30:00
-2,0,0,0,0,0,0,115.46,2015-01-29,2015-01-29 19:30:00
-2,0,0,0,0,0,0,126.93,2015-01-29,2015-01-29 20:30:00
-2,0,0,0,0,0,0,138.1,2015-01-29,2015-01-29 21:30:00
-2,0,0,0,0,0,0,148.25,2015-01-29,2015-01-29 22:30:00
-2,0,0,0,0,0,0,155.75,2015-01-29,2015-01-29 23:30:00
-2,0,0,0,0,0,0,157.58,2015-01-30,2015-01-30 00:30:00
-2,0,0,0,0,0,0,152.55,2015-01-30,2015-01-30 01:30:00
-2,0,0,0,0,0,0,143.44,2015-01-30,2015-01-30 02:30:00
-1,0,0,0,0,0,0,132.66,2015-01-30,2015-01-30 03:30:00
-1,0,0,0,0,0,0,121.28,2015-01-30,2015-01-30 04:30:00
-1,0,0,0,0,0,0,109.79,2015-01-30,2015-01-30 05:30:00
-1,0,0,0,0,0,0,98.52,2015-01-30,2015-01-30 06:30:00
-1,12,12,0,17,61,20,87.76,2015-01-30,2015-01-30 07:30:00
0,97,80,77,93,385,174,77.85,2015-01-30,2015-01-30 08:30:00
0,343,140,574,140,574,343,69.26,2015-01-30,2015-01-30 09:30:00
0,323,192,283,162,689,479,62.58,2015-01-30,2015-01-30 10:30:00
1,401,212,360,174,742,562,58.51,2015-01-30,2015-01-30 11:30:00
0,183,180,6,178,751,580,57.63,2015-01-30,2015-01-30 12:30:00
0,391,191,401,152,771,537,60.09,2015-01-30,2015-01-30 13:30:00
0,62,62,0,136,708,430,65.5,2015-01-30,2015-01-30 14:30:00
-1,277,103,601,103,601,277,73.18,2015-01-30,2015-01-30 15:30:00
-3,102,53,372,53,372,102,82.47,2015-01-30,2015-01-30 16:30:00
-4,0,0,0,0,0,0,92.83,2015-01-30,2015-01-30 17:30:00
-5,0,0,0,0,0,0,103.87,2015-01-30,2015-01-30 18:30:00
-6,0,0,0,0,0,0,115.27,2015-01-30,2015-01-30 19:30:00
-7,0,0,0,0,0,0,126.74,2015-01-30,2015-01-30 20:30:00
-8,0,0,0,0,0,0,137.89,2015-01-30,2015-01-30 21:30:00
-8,0,0,0,0,0,0,148.01,2015-01-30,2015-01-30 22:30:00
-9,0,0,0,0,0,0,155.48,2015-01-30,2015-01-30 23:30:00
